gross_binned,budget_per_minute,likes_per_review,weighted_imdb_score,budget_score_ratio,likes_score_ratio,cluster
200M+,344827.5862068966,0.0,1344.0,7812498.779297065,0.0,2
50M-100M,407407.4074074074,0.0,478.79999999999995,8730157.34441947,0.0,0
50M-100M,450819.6721311475,0.0,1087.7,7534245.5432540355,0.0,0
50M-100M,500000.0,0.0,421.5999999999999,8088234.104671455,0.0,0
50M-100M,585106.3829787234,0.0,810.0,9166665.138889143,0.0,0
50M-100M,436507.9365079365,0.0,650.0,8461537.159763513,0.0,0
50M-100M,466101.69491525425,0.0,713.4,9482756.985731555,0.0,0
50M-100M,555555.5555555555,0.0,951.1999999999999,9482756.985731555,0.0,0
50M-100M,625000.0,0.0,1594.6000000000001,8208953.998663582,0.0,3
50M-100M,467289.7196261682,20.833333333333332,263.20000000000005,8928569.83418396,178.57139668367927,0
50M-100M,474137.9310344828,0.0,290.0,9482756.985731555,0.0,0
200M+,489510.4895104895,0.0,1132.2,9459458.1811543,0.0,2
50M-100M,482456.1403508772,0.0,1393.8000000000002,7971013.337534298,0.0,3
50M-100M,666666.6666666666,0.0,979.0,11272725.223140867,0.0,0
50M-100M,200000.0,11.211764705882356,529.1999999999999,8888887.477954369,151.2698172587592,0
50M-100M,710000.0,7.022222222222219,206.79999999999995,15106379.76460005,67.23402824807908,0
50M-100M,514018.69158878503,6.48936170212766,520.8,9821426.817602355,108.92855197704444,0
0-10M,600000.0,5.675324675324674,319.20000000000005,13571425.340136822,104.04759427438216,1
0-10M,353383.45864661655,0.0,1432.2,6103895.311182427,0.0,3
50M-100M,13157.894736842078,0.0,793.1,259740.2260077633,0.0,0
200M+,572916.6666666666,6.6865671641791025,349.79999999999995,10377356.53257424,84.52828593805941,2
200M+,461538.46153846156,0.0,1500.8,8059700.289596971,0.0,2
200M+,317647.0588235294,0.0,836.0,7105262.222991813,0.0,2
50M-100M,463414.6341463415,0.0,1216.0,8906248.608398654,0.0,3
200M+,490909.0909090909,0.0,761.5999999999999,9642855.420918675,0.0,2
10M-50M,465517.2413793103,0.0,822.8,7941175.302768338,0.0,0
0-10M,429687.5,0.0,787.4,8870966.311134465,0.0,1
200M+,464646.4646464646,0.0,944.0,7796608.848032398,0.0,2
200M+,531914.8936170213,0.0,553.8,7042252.529260207,0.0,2
50M-100M,595505.6179775281,3.6464646464646435,539.0,9636361.884297838,65.63635170248165,0
50M-100M,666666.6666666666,0.0,1980.8999999999999,12676054.552668374,0.0,3
50M-100M,280423.28042328043,0.0,1900.0,6973683.292936409,0.0,3
50M-100M,319767.4418604651,10.797468354430379,460.2,9322032.318299606,144.57624668199207,0
0-10M,443548.3870967742,6.280373831775702,625.4000000000001,9322032.318299606,113.8982857799515,1
10M-50M,490566.03773584904,0.0,1061.3999999999999,8965515.695600742,0.0,3
10M-50M,416000.0,48.1283422459893,1060.2,9122805.41705168,1578.947091412791,3
200M+,467289.7196261682,0.0,734.4,9803919.646290265,0.0,2
50M-100M,241860.46511627908,0.0,1185.6,6842104.362881005,0.0,3
50M-100M,440677.9661016949,60.18518518518518,1376.0,8124998.730468947,2031.2496826172369,3
50M-100M,440677.9661016949,0.0,1036.0,7027026.077428908,0.0,0
50M-100M,292134.8314606742,82.08955223880596,1090.6,6341462.641285045,1341.4632510410672,3
50M-100M,565217.3913043478,0.0,1319.5,7999998.769230958,0.0,3
50M-100M,500000.0,6.609375,698.5,9454543.735537503,153.8181538512447,0
200M+,439655.1724137931,0.0,1007.5,7846152.63905344,0.0,2
200M+,566666.6666666666,6.111111111111107,548.8,9107141.230867637,108.03569499362584,2
50M-100M,543010.752688172,13.88888888888889,347.9000000000001,10306120.345689725,204.0815910037569,0
100M-200M,666666.6666666666,0.0,1674.8000000000002,7594935.747476487,0.0,3
10M-50M,309677.4193548387,0.0,462.30000000000007,6956520.730939024,0.0,0
10M-50M,359712.23021582735,0.0,795.6999999999999,6849314.130230941,0.0,0
10M-50M,359712.23021582735,70.06369426751593,1201.2,6493505.650194071,1428.5712430426956,3
10M-50M,434782.60869565216,0.0,368.5,7462685.453330529,0.0,0
10M-50M,520833.3333333333,0.0,678.6,8620688.168846868,0.0,0
10M-50M,396946.56488549616,0.0,1233.7,7123286.695440179,0.0,3
10M-50M,431034.4827586207,0.0,896.0,7812498.779297065,0.0,3
200M+,673076.9230769231,0.0,1292.0,10294116.133218216,0.0,2
10M-50M,467289.7196261682,56.17977528089887,1168.2,7575756.427915693,1515.1512855831386,3
200M+,403225.8064516129,0.0,435.50000000000006,7462685.453330529,0.0,2
200M+,348837.20930232556,0.0,1748.0,5921051.852493177,0.0,2
200M+,555555.5555555555,0.0,1015.3,7042252.529260207,0.0,2
200M+,458715.59633027524,0.0,275.0,9999998.0000004,0.0,2
200M+,413223.14049586776,0.0,1729.8,8064514.82830406,0.0,2
200M+,526315.7894736842,13.88888888888889,800.8,8928569.83418396,357.1427933673583,2
200M+,390625.0,0.0,1058.4,9259257.544581935,0.0,2
200M+,437500.0,6.794871794871796,580.0,6999998.60000028,158.99996820000638,2
200M+,606060.6060606061,0.0,546.0,11538459.319527052,0.0,2
200M+,393700.7874015748,0.0,422.4,7575756.427915693,0.0,2
200M+,663265.306122449,0.0,946.2,11403506.7713146,0.0,2
200M+,438596.49122807017,5.7530120481927725,1023.0,8064514.82830406,154.0322332206075,2
200M+,1111111.111111111,0.0,15.799999999999955,6329113.122897073,0.0,2
200M+,641025.641025641,7.09090909090909,574.1999999999999,7575756.427915693,94.54544022038783,2
200M+,495049.50495049503,8.474576271186443,549.9,10638295.608873274,212.76591217746545,2
200M+,442477.8761061947,8.508771929824562,711.9,7936506.676744972,153.96822952885248,2
200M+,403225.8064516129,0.0,1018.4,7462685.453330529,0.0,2
200M+,390625.0,0.0,2506.0,7142856.122449125,0.0,2
50M-100M,476190.4761904762,4.494186046511629,991.8,8620688.168846868,133.27583909037264,0
200M+,413223.14049586776,12.987012987012989,509.2,7462685.453330529,149.25370906661055,2
50M-100M,400000.0,20.408163265306122,562.6,8620688.168846868,344.82752675387474,0
50M-100M,378787.8787878788,0.0,1762.1999999999998,7575756.427915693,0.0,3
50M-100M,423728.81355932204,0.0,767.0,7692306.508875921,0.0,0
50M-100M,357142.85714285716,43.47826086956522,496.4,6849314.130230941,410.95884781385644,0
50M-100M,528846.1538461539,18.08108108108108,198.0,9999998.181818511,121.63634152066504,0
50M-100M,471698.11320754717,0.0,661.5,7936506.676744972,0.0,0
50M-100M,403225.8064516129,0.0,548.7,8474574.834817823,0.0,0
200M+,459183.67346938775,0.0,1184.2,7258063.345473654,0.0,2
50M-100M,370370.3703703704,0.0,843.7,6779659.867854259,0.0,0
50M-100M,438596.49122807017,7.9999999999999964,806.0,7692306.508875921,153.8461301775185,0
50M-100M,495049.50495049503,16.916666666666668,206.79999999999995,11363633.780992322,184.5454126033153,0
50M-100M,537634.4086021505,0.0,231.0,14285710.204082798,0.0,0
50M-100M,420168.06722689077,0.0,778.8,7575756.427915693,0.0,0
50M-100M,420168.06722689077,7.638297872340424,558.0,8333331.944444676,119.66664672222544,0
50M-100M,404040.404040404,0.0,1504.0,6249999.023437652,0.0,3
50M-100M,364963.503649635,0.0,734.5,7692306.508875921,0.0,0
50M-100M,428571.4285714286,24.06666666666667,109.20000000000005,5769230.029585893,46.28204534845577,0
50M-100M,341880.3418803419,16.865384615384617,219.29999999999995,9302323.418064322,203.9534409410603,0
50M-100M,574712.643678161,0.0,411.6,11904759.070295459,0.0,0
50M-100M,434782.60869565216,0.0,829.5999999999999,8196719.967750825,0.0,0
50M-100M,378787.8787878788,0.0,384.29999999999995,7936506.676744972,0.0,0
50M-100M,381679.3893129771,14.285714285714285,1295.8,8064514.82830406,483.87088969824356,3
50M-100M,526315.7894736842,0.0,584.1,8474574.834817823,0.0,0
50M-100M,510204.0816326531,0.0,851.5,7692306.508875921,0.0,0
50M-100M,454545.45454545453,4.795918367346935,934.4000000000001,7812498.779297065,110.15623278808869,0
50M-100M,423728.81355932204,0.0,1592.5,7692306.508875921,0.0,3
50M-100M,495049.50495049503,0.0,592.8000000000001,8771928.285626616,0.0,0
50M-100M,777777.7777777778,0.0,1296.0,8749998.906250138,0.0,3
50M-100M,420168.06722689077,0.0,1890.7,6849314.130230941,0.0,3
50M-100M,384615.3846153846,0.0,1057.5,6666665.777777896,0.0,0
50M-100M,400000.0,12.983333333333334,318.6,7407406.035665548,144.25923254458655,0
50M-100M,260416.66666666666,0.0,2741.2000000000003,3246752.8250970356,0.0,3
50M-100M,454545.45454545453,0.0,696.0,8620688.168846868,0.0,0
50M-100M,654761.9047619047,0.0,1044.0,9166665.138889143,0.0,0
50M-100M,434782.60869565216,11.616666666666667,365.79999999999995,8064514.82830406,112.41933670655874,0
50M-100M,505050.50505050505,0.0,129.79999999999995,8474574.834817823,0.0,0
50M-100M,370370.3703703704,26.942857142857143,173.39999999999998,9803919.646290265,184.90192452903443,0
0-10M,203703.7037037037,41.86046511627907,1455.2,3235293.641868582,1323.5292171280564,3
0-10M,837209.3023255814,0.0,196.0,5142856.408163371,0.0,1
50M-100M,393700.7874015748,0.0,1116.0,8333331.944444676,0.0,3
0-10M,467289.7196261682,8.274509803921568,255.0,9803919.646290265,82.74508181468991,1
50M-100M,526315.7894736842,0.0,1044.0,8620688.168846868,0.0,0
0-10M,504587.15596330276,0.0,672.0,8593748.657226771,0.0,1
0-10M,568181.8181818182,3.7894736842105274,367.5,10204079.550187847,58.77549820908189,1
0-10M,574712.643678161,3.0722891566265034,459.2,8928569.83418396,45.535706154338186,1
0-10M,187500.0,0.0,381.1,4864863.550036878,0.0,1
50M-100M,576470.5882352941,0.0,578.2,8305083.338121467,0.0,0
50M-100M,384615.3846153846,40.816326530612244,302.4,6349205.341395978,317.4602670697989,0
10M-50M,252631.57894736843,0.0,1694.8,6315788.642659389,0.0,3
10M-50M,377952.7559055118,0.0,1236.7,5783131.833357611,0.0,3
200M+,406779.66101694916,0.0,502.5,7164178.035197308,0.0,2
200M+,428571.4285714286,0.0,1584.3999999999999,7058822.491349634,0.0,2
200M+,16853.93258426967,10.66666666666666,147.20000000000005,326086.8856332861,76.52172249527769,2
200M+,421052.63157894736,19.867549668874172,1065.0,6760562.428089799,422.53515175561245,2
200M+,428571.4285714286,0.0,659.2,7499998.828125183,0.0,2
200M+,400000.0,0.0,1036.0,6486485.609934377,0.0,2
50M-100M,390243.9024390244,0.0,800.0,7499998.828125183,0.0,0
50M-100M,516129.03225806454,0.0,750.0,7999998.666666889,0.0,0
50M-100M,471544.7154471545,22.37837837837838,234.0,8923075.550296068,127.3845957869853,0
200M+,450819.6721311475,0.0,2301.0,7051281.147271648,0.0,2
50M-100M,390243.9024390244,0.0,1106.0,6857141.87755116,0.0,3
200M+,489583.3333333333,0.0,431.99999999999994,7833332.027777995,0.0,2
0-10M,668181.8181818182,14.914285714285715,265.20000000000005,9423075.714990294,66.9230683431964,1
200M+,424778.7610619469,0.0,1033.6,7058822.491349634,0.0,2
50M-100M,363636.36363636365,0.0,569.6,7499998.828125183,0.0,0
50M-100M,150537.63440860214,0.0,1116.5,1818181.5820543393,0.0,3
50M-100M,8695.652173913026,0.0,1166.3999999999999,123456.7748818798,0.0,3
50M-100M,626666.6666666666,2.7765957446808542,418.49999999999994,10444442.123457305,57.99998711111391,0
0-10M,435185.18518518517,13.106382978723403,266.79999999999995,8103446.878716055,106.20687824019342,1
10M-50M,438095.2380952381,0.0,529.1999999999999,7301586.142605375,0.0,0
200M+,470588.23529411765,6.16083916083916,809.4,8421051.154201552,154.56137639274095,2
200M+,389830.5084745763,0.0,1332.0,6388888.001543333,0.0,2
200M+,405405.4054054054,20.833333333333332,1086.8,5921051.852493177,394.7367901662119,2
50M-100M,580246.913580247,0.0,836.6,9999997.872340878,0.0,0
200M+,396551.724137931,14.772727272727273,429.0,6969695.9136824375,147.72725034435598,2
10M-50M,523255.81395348837,0.0,496.4,6617646.085640281,0.0,0
50M-100M,196850.3937007874,0.0,525.6,3424657.0651154704,0.0,0
10M-50M,494505.4945054945,0.0,168.0,9374998.046875406,0.0,0
10M-50M,571428.5714285715,0.0,830.5,8727271.140496155,0.0,0
10M-50M,412844.0366972477,0.0,868.0,7258063.345473654,0.0,3
10M-50M,483870.96774193546,0.0,1165.8,7758619.351962181,0.0,3
200M+,353982.30088495574,12.820512820512821,438.9,7017542.628501293,175.4385657125323,2
10M-50M,319148.93617021275,0.0,279.5,6923075.85798833,0.0,0
200M+,378151.2605042017,25.0,261.29999999999995,6716416.907997476,149.25370906661055,2
200M+,384615.3846153846,0.0,324.29999999999995,6521738.185255335,0.0,2
200M+,594059.405940594,0.0,726.0,10909088.925620195,0.0,2
200M+,368852.45901639346,0.0,839.3000000000001,5844155.085174664,0.0,2
200M+,542168.6746987952,0.0,660.4,8653844.48964529,0.0,2
200M+,409090.9090909091,0.0,1306.3999999999999,6338027.276334187,0.0,2
200M+,220588.23529411765,0.0,914.4,4166666.0879630432,0.0,2
200M+,494505.4945054945,0.0,1085.5,6923075.85798833,0.0,2
200M+,505617.9775280899,0.0,547.4,9782606.568998571,0.0,2
200M+,420560.7476635514,0.0,868.0,8035712.850765563,0.0,2
50M-100M,286885.24590163934,0.0,1414.3999999999999,5147058.066609108,0.0,3
200M+,409090.9090909091,0.0,205.20000000000005,8333331.790123742,0.0,2
200M+,333333.3333333333,20.408163265306122,302.4,7142856.009070475,158.73013353489944,2
200M+,22522.522522522544,0.0,57.60000000000002,347222.1739969207,0.0,2
200M+,473684.2105263158,7.821052631578947,526.4,8035712.850765563,132.67854773597367,2
50M-100M,279569.89247311826,8.850000000000001,253.70000000000005,6046510.221741809,123.48834337480389,0
200M+,478723.40425531915,0.0,1360.8,7142856.009070475,0.0,2
50M-100M,341880.3418803419,68.96551724137932,1124.5,6153845.207100737,1846.1535621302212,3
50M-100M,401785.71428571426,0.0,633.6,7031248.901367359,0.0,0
50M-100M,405405.4054054054,0.0,264.5999999999999,7142856.009070475,0.0,0
50M-100M,468750.0,0.0,147.5,7627117.351336041,0.0,0
50M-100M,265957.44680851063,15.625,825.5,3846153.2544379607,307.69226035503675,0
50M-100M,402298.8505747126,16.260162601626018,744.1999999999999,5737703.977425578,327.86879871003293,0
50M-100M,568181.8181818182,5.594339622641506,619.5,8474574.834817823,100.50845754093939,0
50M-100M,225988.70056497175,75.86206896551724,950.4,6060605.142332555,1666.6664141414524,0
50M-100M,338345.8646616541,89.171974522293,1154.4,6081080.259313478,1891.8916362308598,3
50M-100M,294117.64705882355,0.0,2357.9,4794519.891161659,0.0,3
50M-100M,509803.92156862747,0.0,1313.3999999999999,7878786.685032321,0.0,3
50M-100M,693069.3069306931,0.0,918.4,12499997.767857542,0.0,0
50M-100M,494505.4945054945,11.274999999999999,206.70000000000005,8490564.435742559,85.09432356710875,0
50M-100M,384615.3846153846,0.0,258.0,7499998.750000209,0.0,0
50M-100M,523255.81395348837,11.036144578313255,442.8,8333331.790123742,169.629598216741,0
50M-100M,362903.22580645164,0.0,1020.0,6617646.085640281,0.0,0
50M-100M,335820.89552238805,0.0,1075.2,7031248.901367359,0.0,0
50M-100M,450000.0,0.0,294.0,9183671.595169062,0.0,0
50M-100M,259090.9090909091,7.581395348837209,493.0,9827584.51248543,112.41377372176316,0
50M-100M,235849.05660377358,10.892857142857139,589.3,7042252.529260207,128.8732212854618,0
50M-100M,424528.30188679247,0.0,636.0,7499998.750000209,0.0,0
0-10M,281250.0,0.0,948.0,7499998.750000209,0.0,1
0-10M,394736.84210526315,0.0,1323.0,6428570.510204213,0.0,3
50M-100M,404040.404040404,0.0,675.0,7407406.035665548,0.0,0
0-10M,540540.5405405406,10.136363636363637,565.5,6153845.207100737,137.23074811834647,1
0-10M,323741.0071942446,0.0,736.0,7031248.901367359,0.0,1
0-10M,436893.2038834951,2.719999999999999,117.60000000000002,9183671.595169062,13.87754818825556,1
10M-50M,338461.53846153844,0.0,928.1999999999999,5641024.917817318,0.0,3
200M+,363636.36363636365,0.0,885.5,7272725.950413464,0.0,2
200M+,299319.72789115645,0.0,547.5,5866665.884444549,0.0,2
10M-50M,458333.3333333333,0.0,614.4000000000001,6874998.925781418,0.0,0
50M-100M,372881.3559322034,12.172413793103448,156.79999999999995,7857141.454081884,63.03570302933872,0
200M+,29545.45454545453,0.0,787.5,346666.6204444505,0.0,2
0-10M,135384.61538461538,9.708737864077673,693.6,6470587.283737164,147.05880190311734,1
200M+,490196.07843137253,0.0,1400.8,7352940.095155869,0.0,2
200M+,316176.4705882353,0.0,1000.1,5890410.151998609,0.0,2
50M-100M,417475.7281553398,0.0,696.0,7166665.472222421,0.0,0
50M-100M,436893.2038834951,0.0,1239.0,6428570.510204213,0.0,3
50M-100M,477777.77777777775,0.0,504.9,8431370.895809628,0.0,0
10M-50M,272727.2727272727,0.0,380.79999999999995,6176469.679930929,0.0,0
50M-100M,444444.44444444444,0.0,760.5,6769229.727810811,0.0,0
10M-50M,338709.67741935485,72.8476821192053,1050.0,5999999.142857265,1571.4283469388076,3
10M-50M,535714.2857142857,0.0,1309.0,6428570.510204213,0.0,3
200M+,466666.6666666667,0.0,637.2,7118642.861246972,0.0,2
200M+,341880.3418803419,0.0,113.39999999999998,7407406.035665548,0.0,2
200M+,123964.14342629482,0.0,504.0,4444999.365000091,0.0,2
50M-100M,365217.39130434784,7.7652173913043505,718.1999999999999,6666665.608465777,141.74600924666515,0
50M-100M,344262.2950819672,0.0,175.5,6461537.467455775,0.0,0
50M-100M,268907.5630252101,0.0,1079.0,4923076.16568059,0.0,0
200M+,518518.51851851854,0.0,1670.3999999999999,7241378.061831369,0.0,2
50M-100M,240601.5037593985,0.0,772.1999999999999,4848484.113866043,0.0,0
50M-100M,350000.0,4.921052631578945,921.0999999999999,6885244.772910694,122.62293071755221,0
50M-100M,403846.1538461539,0.0,144.0,10499997.375000656,0.0,0
50M-100M,409836.0655737705,59.171597633136095,1276.8,6578946.502770198,1315.7893005540395,3
0-10M,387500.0,0.0,2235.7000000000003,3924050.136196185,0.0,3
0-10M,450000.0,0.0,598.5,7142856.009070475,0.0,1
0-10M,257142.85714285713,0.0,1533.6000000000001,3749999.4791667387,0.0,3
10M-50M,372727.2727272727,0.0,833.0,5857142.020408283,0.0,0
200M+,524752.4752475248,16.1,44.10000000000002,10816324.323199116,32.85713615160489,2
200M+,451388.8888888889,0.0,1152.3,9420288.489813263,0.0,2
50M-100M,379629.6296296296,5.101010101010104,509.6,7884613.868343486,97.11536593935273,0
50M-100M,411764.70588235295,42.47104247104247,1702.8,6363635.399449182,1666.6664141414524,3
200M+,63492.06349206349,0.0,583.2,1111110.9567901446,0.0,2
10M-50M,370370.3703703704,44.44444444444444,1500.8,5970148.362664423,1492.5370906661058,3
10M-50M,666666.6666666666,0.0,825.6,10937498.291015891,0.0,0
10M-50M,370370.3703703704,95.23809523809524,975.0,5128204.470743016,1538.461341222905,3
10M-50M,452380.95238095237,7.24468085106383,381.29999999999995,9268290.42236819,166.09752046401945,0
10M-50M,268456.3758389262,0.0,525.4,5405404.6749453135,0.0,0
10M-50M,425531.91489361704,0.0,603.1999999999999,6896550.535077494,0.0,0
10M-50M,312500.0,0.0,295.20000000000005,5555554.783950725,0.0,0
200M+,505617.9775280899,6.578947368421051,770.0999999999999,8823527.681661239,196.07839292580513,2
200M+,344827.5862068966,0.0,1166.0,7272725.950413464,0.0,2
200M+,338983.0508474576,0.0,821.4000000000001,5405404.6749453135,0.0,2
200M+,258064.51612903227,76.92307692307692,1357.5,5333332.622222317,1866.666417777811,2
200M+,287769.7841726619,0.0,1481.8999999999999,5479451.3041847525,0.0,2
200M+,392156.862745098,0.0,702.1,6779659.867854259,0.0,2
200M+,341880.3418803419,0.0,694.1999999999999,5128204.470743016,0.0,2
200M+,224719.1011235955,0.0,1609.3,5194804.520155257,0.0,2
200M+,444444.44444444444,0.0,1551.0,6060605.142332555,0.0,2
200M+,380952.38095238095,0.0,1526.5,5633802.023408166,0.0,2
200M+,350877.1929824561,0.0,643.1,6779659.867854259,0.0,2
200M+,194174.7572815534,0.0,1000.0,4999999.375000078,0.0,2
200M+,404040.404040404,10.045454545454547,299.0,8695650.283554286,144.13040344991236,2
200M+,276422.76422764227,15.873015873015873,762.5,5573769.578070561,327.86879871003293,2
200M+,196078.431372549,0.0,1222.4,3124999.511718826,0.0,2
200M+,487804.8780487805,0.0,1149.2,7692306.2130180355,0.0,2
200M+,377358.4905660377,0.0,838.4000000000001,6249999.023437652,0.0,2
200M+,471698.11320754717,0.0,719.8,8196719.967750825,0.0,2
200M+,370370.3703703704,0.0,610.0,6557375.97420066,0.0,2
200M+,408163.2653061224,0.0,364.0,7692306.2130180355,0.0,2
200M+,267175.572519084,0.0,1062.6000000000001,4545453.95513585,0.0,2
200M+,449438.202247191,0.0,489.70000000000005,6779659.867854259,0.0,2
200M+,230769.2307692308,0.0,703.5,4477611.271998317,0.0,2
50M-100M,344827.5862068966,15.470588235294116,94.39999999999998,6779659.867854259,44.57626363114173,0
50M-100M,416666.6666666667,0.0,1287.0,6060605.142332555,0.0,3
200M+,404040.404040404,0.0,1190.0,5882352.076124695,0.0,2
50M-100M,413461.53846153844,0.0,1254.5,6615383.597633293,0.0,3
200M+,238095.2380952381,64.70588235294117,1115.3999999999999,3787878.2139578466,1666.6664141414524,2
50M-100M,396039.603960396,23.25581395348837,742.4,6896550.535077494,517.2412901308121,0
